,Bldg #,Building,Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
196,3160,Campus Develpmt & Facilities,CDF,47060,47060.0,47060.0,47060.0,52680.0,49476.0,47145.0,47977.0,45302.0,45718.0,41106.0,39046.0,47060.0,38354.45703125,47060.0,47060.0,41863.0,40745.97,40745.97,47836.0,47661.0,48905.0,45841.0,43802.0,43684.01,40327.0,40472.0,36066.26,34552.75,38399.01,38689.0,39812.0,40348.0,40850.50659622114,39916.0,41055.0,41045.0,37390.0,41859.0,41214.0,41649.0,18271.0,44267.0,46478.0,46961.0,50580.0,49932.0,46973.0
197,3210,John McKay Center (was  All Sports Building),JMC,166252.91216448226,167774.9915185707,159018.02330771973,167260.9601279895,164116.03319422866,157367.00550425745,158080.1138865368,182932.9125265383,176818.30183715004,178033.93460898998,194510.19494503876,171789.21931168344,156154.10710268424,152518.283173926,153547.06213279272,166392.97066877902,153551.0077515464,156609.65581064628,171243.9274921569,170075.7267431921,166381.8456553317,179859.10001980604,170247.7458011081,178260.47785057992,160517.2588485322,178539.0,121193.0,52697.0,77499.0,84811.0,83991.0,80342.0,112002.0,146679.5168055584,154987.0,136351.0,119079.0,124120.0,106684.0,106796.0,106452.0,131190.0,138240.0,159557.0,144478.0,150430.0,166392.0,150686.0
198,3260,Engeman Student Health Center,ESH,111375.48921823842,108028.52739252996,114934.05038292939,112261.9399504854,123633.03970762041,116472.0074287763,136711.09827004586,145017.9500669246,132037.48766099263,130569.20792382043,128678.14981887849,120288.44148358489,114389.06229046878,114671.22794290223,135612.01350746272,135945.00925017253,115415.98420104284,122433.69840176466,145286.931975369,141634.76948820127,154030.8530843682,152247.08436602776,149621.82259049927,137044.620122802,118135.15928548703,128353.0,108350.00000000001,105225.0,118650.0,128510.0,130948.99999999999,142082.0,157740.0,154783.14831580853,150973.0,112266.0,116124.0,110920.0,107227.0,108561.0,109332.0,142745.0,158400.0,141637.0,165612.0,136437.0,136825.0,112633.0
199,3270,Wallis Annenberg Hall Construction,ANN,101951.51864894922,105766.6211671158,106346.06837784729,115576.95227734947,115221.98605574826,104119.01838234592,109217.06159863004,113620.94626074017,122066.51567261248,108535.35610883975,114539.32243799453,103597.65934581739,100263.04623166572,100231.20174033161,98739.05020650182,110568.96413562371,97914.01476106704,92345.7607200194,102986.96923513076,97265.82796325453,107518.90776250961,109694.02548548713,103832.86254812368,100884.71898123596,96575.13449321417,110755.0,94196.0,71291.0,75258.0,79050.0,75305.0,76600.0,88805.0,83655.66320133288,93093.0,73188.0,75060.0,70502.0,73588.0,74819.0,74051.0,81212.0,86631.0,95285.0,110878.0,96268.0,98494.0,73652.0
200,3280,School of Cinematic Arts - Building I,SCI,77872.98902954103,81183.00522353339,78073.03681694968,86729.9598618468,79393.97874418464,70474.0036023344,75512.02898761943,80577.95354611658,89377.66650899978,86802.46569445246,85228.74736799441,74252.19991784048,71465.06077421395,72530.14919200724,70150.03931973272,80487.00565368315,67297.0008794862,64043.82270027668,66588.98199528278,62119.91831104701,68114.92941320984,75809.05766609016,73592.91376256406,78600.75636022497,67881.1023688552,71548.0,54016.00000000001,42934.0,43924.0,46833.0,48144.00000000001,50968.0,64863.0,58044.01136828485,51240.0,43524.0,48169.0,43114.0,44998.0,44204.0,43196.0,52521.0,48596.0,61658.0,70358.0,71101.0,66939.0,57515.0
201,3300,Temporary Research Facility,TRF,50937.439384126264,41652.00920587103,40142.00887738209,39414.97942026919,41151.018686728814,40387.98642436101,52001.01566917469,48243.0054993351,35271.877512357496,35584.80850067576,38789.44476726215,58099.60144456093,58395.05293073903,61018.0949285702,52871.98950242713,56265.016892048,49937.99774900803,49124.88872412945,61097.003734977436,56075.88868319693,60288.93291614793,54814.004597671454,52587.90265416864,58582.822155639435,50699.09057990486,56528.0,42322.0,36800.0,39535.0,42371.0,44655.0,53043.0,53442.0,51215.069852236484,52411.0,53980.0,56526.0,49821.0,51212.0,44952.0,41249.0,51829.0,46480.0,49591.0,54640.0,45693.0,46292.0,49151.0
202,3301,TRF - Bank of America ,TRF1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,3302,TRF - International Studies,TRF2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,3310,Verna and Peter Dauterive Hall Construction,VPD,113710.97118752831,111641.00631920542,110206.01248343084,122484.94298379579,126235.97241256903,120847.0154007963,134930.0871654404,146776.98150955746,149598.4312056797,156924.04883302908,169874.536487306,159207.2449818912,151249.13080825916,137291.23136928433,137057.0295672266,147523.96802079768,136559.89059169308,138178.66204652772,150314.0534247105,140158.77902242725,149315.85705311637,152410.07671359126,148474.83122674454,152787.58787703843,139220.21363830788,153201.0,119078.0,103075.99999999999,124285.99999999999,89957.0,102483.99999999999,143784.0,144095.0,109119.12886993561,82671.0,56337.0,66207.0,59522.0,59657.0,65035.0,74367.0,101875.0,168605.0,141654.0,169095.0,108123.0,115264.0,75245.0
205,3320,Uytengsu Aquatics Center,UAC,111773.02316130722,103438.01675372978,102752.91521680045,102752.91521680045,111196.04306166503,104404.98231530887,107407.09242617551,115666.00498325042,105427.54207088175,103645.33914911788,122361.20795088727,119181.84184023552,110972.1218461307,107217.2078684297,103495.87172051783,109302.09947257821,101083.01379358288,102125.88582582981,114628.8503451135,104994.83977390619,110781.91925356876,123630.0760399476,120997.8320809685,134392.60902589685,115314.19819102694,122167.0,101478.00000000001,86393.7,63500.0,51587.22049713323,39572.0,73351.0,102843.0,103105.61209967424,115412.0,102243.0,88000.0,109092.0,111887.0,95795.0,92109.0,90966.0,69120.0,77622.3641,98750.0,99804.0,124945.0,115148.0
206,3340,Merle Norman Stadium,MNS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,3360,Jill & Frank  Fretitta Hall,JFF,84132.97984178258,85461.99366612875,82837.96722040152,89449.00083457968,88374.36978357105,72401.65795811167,71894.06914424042,80429.0,92263.6767125746,92784.43701119845,93546.28881071063,77942.84453181649,82143.04416499898,82243.16944385294,80954.02633845896,92273.98817850296,75285.03197718569,69711.8309517688,75475.95371968538,72686.0,91034.91844757921,96228.04837290464,93558.86987392242,86517.74014414733,80886.11330757884,96350.0,72117.0,48830.0,42626.0,36917.0,35008.0,36261.0,75285.0,75754.09447736111,75285.0,75285.0,75285.0,75285.0,75285.0,75285.0,75285.0,75285.0,75285.0,75285.0,86500.0,81450.0,17474.0,79350.0
208,3500,Michelson Center For Convergent Bioscience Construction,MCB,332909.90126304684,313954.00162909226,363636.1038142957,435235.8680651924,439679.19363506546,423526.9968568722,478179.29838759376,495236.7992997151,434239.3202672646,408533.5348283477,467206.24738228694,401929.28938196937,375104.2408581329,360215.64140734245,387147.10834651714,433125.96143192163,422514.55824666505,440401.467489914,519330.85955350206,468319.1973870266,505386.56001208816,490208.2347967266,430550.4196501621,393903.887395487,390599.60616943124,423452.0,382760.0,415350.00000000006,461557.99999999994,468163.00000000006,492006.00000000006,559029.0,617850.0,559936.7058631368,507542.0,442629.0,485694.0,467366.0,467566.0,529128.0,586654.0,685196.0,675032.0,655136.0,719566.0,614370.0,574714.0,520990.0
209,3520,Glorya Kaufman Intl Dance Center,KDC,32814.00858856572,31859.97624022033,35010.986251665265,36529.97675113409,38485.98129484633,44543.97915933251,34112.00438028491,29976.010107741968,32399.852010085255,32255.816776559845,32763.510628802087,27731.998978919255,28569.00665748824,31286.042928044066,29611.002412482623,32450.992430067745,26374.98007569973,25143.94608905993,27470.98586921462,26863.936078342853,33313.970985256725,34397.003743574074,34073.93241068466,29654.889672162353,29475.048094200163,37661.0,25427.0,18444.0,19482.0,20791.0,21556.0,23185.0,25537.0,24698.975860409486,25920.0,28521.0,27078.0,28577.0,29224.0,25415.0,23264.0,26325.0,26492.0,29134.0,36837.0,37389.0,40412.0,33401.0
210,3550,Shrine Parking Structure,SHP,33480,34200.0,27600.0,24720.0,24360.0,20880.0,21480.0,23160.0,25560.0,26520.0,27960.0,21000.0,24120.0,24840.0,30360.0,34800.0,29280.0,26880.0,10564.3,0.0,65760.0,37200.0,34560.0,0.0,60240.0,34080.0,23040.0,17280.0,19320.0,20640.0,20520.0,16920.0,21120.0,20788.336654278482,20040.0,18960.0,18720.0,17640.0,19080.0,19440.0,18840.0,17040.0,20880.0,22200.0,30480.0,28680.0,30600.0,22560.0
211,3570,Iovine and Young Hall,IYH,,,,,,,,,,,,,,,,,0.0,0.0,0.0,29473.0625,31419.99876779386,29795.001134611026,27919.986770648055,27157.919580006233,23710.03991626435,29512.0,21427.0,17584.0,18260.0,17326.0,18261.0,19084.0,23422.0,21490.88822802354,23248.0,19102.0,20150.0,18790.0,17895.0,18610.0,19715.0,21828.0,22550.0,23262.0,28515.0,27808.0,29517.0,23342.0
212,4010,UPV Telephone Vault,UPV,47320.02367496711,43454.274253490694,42982.138766542754,40329.87955107158,44181.02106824326,42638.00460204824,45410.02752662462,47230.95088816863,45007.810486570816,44585.541402157876,48577.48660741054,46804.10599935022,42054.783988225296,40131.323072463434,36740.99156252122,42209.98109292292,41169.980731030206,41630.90273922316,46772.969072744825,41793.903685094454,43038.97171262169,44714.03893132529,40400.93738451413,43317.878215672186,38595.069080775575,42571.0,38645.0,43714.04245837338,53021.66247322588,43694.0,43541.0,53196.17942638091,44019.0,43245.70461706844,46332.0,39887.0,42097.0,39202.0,38494.0,41136.0,41222.0,45178.0,43346.0,41367.0,45687.990000000005,42411.0,43220.990000000005,40427.0
213,4070,TES Pump Room   NEW FY 05,TES,70986.00528557716,65028.992537448146,67609.00510637181,72143.00853339407,75019.92965080668,77689.37312861922,92332.88926864376,93435.61845840297,90499.68370277791,80328.52426212296,81629.6165653718,77038.84380482955,64826.04031028005,59489.13496568958,73893.03189411477,81953.98916826394,84306.025284144,83572.80730294519,92595.98669406089,88473.82797115168,92013.94907763906,91382.0547057756,85600.87824704674,69783.78268418286,66747.12671465059,76415.0,60699.0,68148.0,80057.0,87354.0,90652.00000000001,100560.0,95645.0,92929.05784436688,84087.0,71423.0,69778.0,70104.0,67703.0,78150.0,85985.0,99028.0,122107.0,109249.0,95288.0,81197.0,88543.0,69952.0
214,5010,Brian Kennedy Field,BKF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,5020,Dedeaux Field-Score Board,BDX,1072.9583297537336,1335.9998436283802,1672.0209827398476,1456.1885571444443,1737.4652436851545,1117.3102967651384,1192.0771491574244,1377.3388151250283,717.6612595487895,864.5976467932428,1585.0179100036084,1514.0997364875243,867.9714656301414,2143.01745706796,1231.9546888112052,1579.3163418459017,1304.312381344896,734.9899501321971,775.0029418575602,684.9622311179813,685.0173083977119,756.0269823430956,1025.0168619162137,1031.6590439140928,798.0,1402.0,991.0,702.0,722.0,742.0000000000001,716.0,686.0,761.0,809.5076497389875,1475.0,924.0,768.0,928.0,1033.0,1025.0,1006.0,697.0,654.0,732.0,662.0,804.0,864.0,724.0
216,5060,Brittingham Intramural Field,IMF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,5070,Dean Bartlett Cromwell Field,CFX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,5090,McAlister Soccer Field ,SMF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.0,0.0,0.0,0.0,0.0,4294.0,1248.0,1482.0,1452.0,1552.4687921611173,793.0,547.0,608.0,674.0,862.0,1175.0,1073.0,1585.0,1352.0,1529.0,1435.0,915.0,1000.0,558.0
219,5110,Golf Practice Field,GPC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,6230,United University Church,UUC,7643,7257.0,7243.0,6087.0,5872.0,5242.0,11174.0,10804.0,10231.0,19185.0,8251.0,7764.0,12447.0,5970.0,5445.0,6475.0,3863.0,3856.0,4705.0,4605.0,6024.0,4974.0,7264.0,6708.0,0.0,3149.0,0.0,0.0,0.0,0.0,1760.0,0.0,760.0,11.2768455697064,420.0,0.0,0.0,0.0,35418.0,0.0,720.0,380.0,380.0,380.0,20829.0,4021.0,460.0,380.0
221,8010,Temporary Dining Facility (The Lot),TDF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,3410,University Village One,UVO,920000,880000.0,832000.0,936000.0,952000.0,912000.0,1104000.0,1240000.0,1160000.0,1144000.0,1152000.0,936000.0,928000.0,912000.0,912000.0,1088000.0,904000.0,912000.0,1116013.08,1096000.0,1288000.0,1184000.0,1000000.0,968000.0,888000.0,1040000.0,880000.0,680000.0,808000.0,888000.0,928000.0,952000.0,1056000.0,963834.0880077578,912000.0,792000.0,720000.0,672000.0,720000.0,800000.0,784000.0,872000.0,1000000.0,1096000.0,1064000.0,1072000.0,1016000.0,678906.0
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,TOTAL,,,13696885.188616104,12526956.109913334,12951476.364736106,12821352.529581249,13734115.191794498,12963654.361031486,15181507.72751253,16744520.909806104,15670568.394857435,14799508.839124655,15321400.710342288,13064692.435410066,12886131.680445785,12481807.457167502,12342001.936764916,13921572.151834402,13166398.090140069,13055848.020811293,14966517.471365947,14640959.889227204,16200827.422328837,15557553.114072545,14115033.886615073,13130082.200283429,12272493.976624956,13820911.458,11078493.848,9708080.968458375,11187477.163245931,11315143.344497133,12011770.416000001,12496620.50442638,13331900.296,12811308.879999988,12000954.842,10301615.408,10577796.008,9790767.424,10900042.336,10546910.752,10922526.328,12136386.888,14042264.62402861,13943063.108099999,14819597.928000001,12694280.748,13154202.518,10761991.13240274
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,"1. Some Buildings may have multiple usages, but they are under same building, for example ADM, we have separate usages for ADM Auditorium, the building and the cell sites.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,2. Some buildings may have negative values and you may have to normalize usages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
